ID,Name_submitted,Overall_score,Name_matched_id,Name_matched,Name_score,Name_matched_rank,Author_submitted,Author_matched,Author_score,Canonical_author,Name_matched_accepted_family,Genus_submitted,Genus_matched,Genus_score,Specific_epithet_submitted,Specific_epithet_matched,Specific_epithet_score,Family_submitted,Family_matched,Family_score,Infraspecific_rank,Infraspecific_epithet_matched,Infraspecific_epithet_score,Infraspecific_rank_2,Infraspecific_epithet_2_matched,Infraspecific_epithet_2_score,Annotations,Unmatched_terms,Name_matched_url,Name_matched_lsid,Phonetic,Taxonomic_status,Accepted_name,Accepted_species,Accepted_name_author,Accepted_name_id,Accepted_name_rank,Accepted_name_url,Accepted_name_lsid,Accepted_family,Overall_score_order,Highertaxa_score_order,Source,Warnings,WarningsEng
406,Asplenium obovatum subsp. billotii (F.W. Schultz) O. Bolos et al.,0.91764,1326370,Asplenium obovatum subsp. billotii,1,subspecies,(F.W. Schultz) O. Bolos et al.,"(F.W.Schultz) O.Bolòs, Vigo, Masalles & Ninot",0.5882,"(F.W.Schultz) O.Bolòs, Vigo, Masalles & Ninot",Aspleniaceae,Asplenium,Asplenium,1,obovatum,obovatum,1,,,NA,subsp.,billotii,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17545540-1,,Y,Accepted,Asplenium obovatum subsp. billotii,Asplenium obovatum,"(F.W.Schultz) O.Bolòs, Vigo, Masalles & Ninot",1326370,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17545540-1,,Aspleniaceae,1,1,wcvp,0,
407,Asplenium ruta-muraria L.,0.9,1094811,Asplenium ruta-muraria,1,species,,,NA,L.,Aspleniaceae,Asplenium,Asplenium,1,ruta-muraria,ruta-muraria,1,,,NA,,,NA,,,NA,,L.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:311563-2,,Y,Accepted,Asplenium ruta-muraria,Asplenium ruta-muraria,L.,1094811,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:311563-2,,Aspleniaceae,1,1,wcvp,0,
408,Asplenium ruta-muraria subsp. ruta-muraria,1,1778366,Asplenium ruta-muraria subsp. ruta-muraria,1,subspecies,,,NA,,Aspleniaceae,Asplenium,Asplenium,1,ruta-muraria,ruta-muraria,1,,,NA,subsp.,ruta-muraria,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77053181-1,,Y,Accepted,Asplenium ruta-muraria subsp. ruta-muraria,Asplenium ruta-muraria,,1778366,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77053181-1,,Aspleniaceae,1,1,wcvp,0,
409,Asplenium scolopendrium L.,1,1095843,Asplenium scolopendrium,1,species,L.,L.,1,L.,Aspleniaceae,Asplenium,Asplenium,1,scolopendrium,scolopendrium,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30216020-2,,Y,Accepted,Asplenium scolopendrium,Asplenium scolopendrium,L.,1095843,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30216020-2,,Aspleniaceae,1,1,wcvp,0,
410,Asplenium scolopendrium subsp. scolopendrium,1,1375355,Asplenium scolopendrium subsp. scolopendrium,1,subspecies,,,NA,,Aspleniaceae,Asplenium,Asplenium,1,scolopendrium,scolopendrium,1,,,NA,subsp.,scolopendrium,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186243-1,,Y,Accepted,Asplenium scolopendrium subsp. scolopendrium,Asplenium scolopendrium,,1375355,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186243-1,,Aspleniaceae,1,1,wcvp,0,
411,Asplenium seelosii Leyb.,0.90952,157229,Asplenium seelosii,1,species,Leyb.,Leybold,0.5476,Leybold,Aspleniaceae,Asplenium,Asplenium,1,seelosii,seelosii,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17051220-1,,Y,Accepted,Asplenium seelosii,Asplenium seelosii,Leybold,157229,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17051220-1,,Aspleniaceae,1,1,wcvp,0,
412,Asplenium seelosii subsp. seelosii,1,1375357,Asplenium seelosii subsp. seelosii,1,subspecies,,,NA,,Aspleniaceae,Asplenium,Asplenium,1,seelosii,seelosii,1,,,NA,subsp.,seelosii,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186210-1,,Y,Accepted,Asplenium seelosii subsp. seelosii,Asplenium seelosii,,1375357,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186210-1,,Aspleniaceae,1,1,wcvp,0,
413,Asplenium septentrionale (L.) Hoffm.,1,1094816,Asplenium septentrionale,1,species,(L.) Hoffm.,(L.) Hoffm.,1,(L.) Hoffm.,Aspleniaceae,Asplenium,Asplenium,1,septentrionale,septentrionale,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:304469-2,,Y,Accepted,Asplenium septentrionale,Asplenium septentrionale,(L.) Hoffm.,1094816,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:304469-2,,Aspleniaceae,1,1,wcvp,0,
414,Asplenium trichomanes L.,1,1094821,Asplenium trichomanes,1,species,L.,L.,1,L.,Aspleniaceae,Asplenium,Asplenium,1,trichomanes,trichomanes,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:310197-2,,Y,Accepted,Asplenium trichomanes,Asplenium trichomanes,L.,1094821,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:310197-2,,Aspleniaceae,1,1,wcvp,0,
415,Asplenium trichomanes subsp. hastatum (Christ) S. Jess.,1,1326421,Asplenium trichomanes subsp. hastatum,1,subspecies,(Christ) S. Jess.,(Christ) S.Jess.,1,(Christ) S.Jess.,Aspleniaceae,Asplenium,Asplenium,1,trichomanes,trichomanes,1,,,NA,subsp.,hastatum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17565680-1,,Y,Accepted,Asplenium trichomanes subsp. hastatum,Asplenium trichomanes,(Christ) S.Jess.,1326421,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17565680-1,,Aspleniaceae,1,1,wcvp,0,
416,Asplenium trichomanes subsp. pachyrachis (Christ) Lovis & Reichst.,1,1375369,Asplenium trichomanes subsp. pachyrachis,1,subspecies,(Christ) Lovis & Reichst.,(Christ) Lovis & Reichst.,1,(Christ) Lovis & Reichst.,Aspleniaceae,Asplenium,Asplenium,1,trichomanes,trichomanes,1,,,NA,subsp.,pachyrachis,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186441-1,,Y,Accepted,Asplenium trichomanes subsp. pachyrachis,Asplenium trichomanes,(Christ) Lovis & Reichst.,1375369,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186441-1,,Aspleniaceae,1,1,wcvp,0,
417,Asplenium trichomanes subsp. quadrivalens D.E. Mey.,1,1368742,Asplenium trichomanes subsp. quadrivalens,1,subspecies,D.E. Mey.,D.E.Mey.,1,D.E.Mey.,Aspleniaceae,Asplenium,Asplenium,1,trichomanes,trichomanes,1,,,NA,subsp.,quadrivalens,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77113689-1,,Y,Accepted,Asplenium trichomanes subsp. quadrivalens,Asplenium trichomanes,D.E.Mey.,1368742,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77113689-1,,Aspleniaceae,1,1,wcvp,0,
418,Asplenium trichomanes subsp. trichomanes,1,1100640,Asplenium trichomanes subsp. trichomanes,1,subspecies,,,NA,,Aspleniaceae,Asplenium,Asplenium,1,trichomanes,trichomanes,1,,,NA,subsp.,trichomanes,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186164-1,,Y,Accepted,Asplenium trichomanes subsp. trichomanes,Asplenium trichomanes,,1100640,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186164-1,,Aspleniaceae,1,1,wcvp,0,
419,Asplenium viride Huds.,1,1095321,Asplenium viride,1,species,Huds.,Huds.,1,Huds.,Aspleniaceae,Asplenium,Asplenium,1,viride,viride,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17053570-1,,Y,Accepted,Asplenium viride,Asplenium viride,Huds.,1095321,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17053570-1,,Aspleniaceae,1,1,wcvp,0,
420,Aster alpinus L.,1,90544,Aster alpinus,1,species,L.,L.,1,L.,Asteraceae,Aster,Aster,1,alpinus,alpinus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30147822-2,,Y,Accepted,Aster alpinus,Aster alpinus,L.,90544,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30147822-2,,Asteraceae,1,1,wcvp,0,
421,Aster alpinus subsp. alpinus,1,46920,Aster alpinus subsp. alpinus,1,subspecies,,,NA,,Asteraceae,Aster,Aster,1,alpinus,alpinus,1,,,NA,subsp.,alpinus,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77179585-1,,Y,Accepted,Aster alpinus subsp. alpinus,Aster alpinus,,46920,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77179585-1,,Asteraceae,1,1,wcvp,0,
422,Aster amellus L.,1,103380,Aster amellus,1,species,L.,L.,1,L.,Asteraceae,Aster,Aster,1,amellus,amellus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:331070-2,,Y,Accepted,Aster amellus,Aster amellus,L.,103380,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:331070-2,,Asteraceae,1,1,wcvp,0,
423,Aster bellidiastrum (L.) Scop.,1,1663604,Aster bellidiastrum,1,species,(L.) Scop.,(L.) Scop.,1,(L.) Scop.,Asteraceae,Aster,Aster,1,bellidiastrum,bellidiastrum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:180754-1,,Y,Accepted,Aster bellidiastrum,Aster bellidiastrum,(L.) Scop.,1663604,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:180754-1,,Asteraceae,1,1,wcvp,0,
424,Astragalus alpinus L.,1,161864,Astragalus alpinus,1,species,L.,L.,1,L.,Fabaceae,Astragalus,Astragalus,1,alpinus,alpinus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:24418-2,,Y,Accepted,Astragalus alpinus,Astragalus alpinus,L.,161864,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:24418-2,,Fabaceae,1,1,wcvp,0,
425,Astragalus arenarius L.,1,208833,Astragalus arenarius,1,species,L.,L.,1,L.,Fabaceae,Astragalus,Astragalus,1,arenarius,arenarius,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:476216-1,,Y,Accepted,Astragalus arenarius,Astragalus arenarius,L.,208833,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:476216-1,,Fabaceae,1,1,wcvp,0,
426,Astragalus australis (L.) Lam.,1,208837,Astragalus australis,1,species,(L.) Lam.,(L.) Lam.,1,(L.) Lam.,Fabaceae,Astragalus,Astragalus,1,australis,australis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1219514-2,,Y,Accepted,Astragalus australis,Astragalus australis,(L.) Lam.,208837,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1219514-2,,Fabaceae,1,1,wcvp,0,
427,Astragalus cicer L.,1,208847,Astragalus cicer,1,species,L.,L.,1,L.,Fabaceae,Astragalus,Astragalus,1,cicer,cicer,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:476814-1,,Y,Accepted,Astragalus cicer,Astragalus cicer,L.,208847,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:476814-1,,Fabaceae,1,1,wcvp,0,
428,Astragalus danicus Retz.,1,208852,Astragalus danicus,1,species,Retz.,Retz.,1,Retz.,Fabaceae,Astragalus,Astragalus,1,danicus,danicus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477044-1,,Y,Accepted,Astragalus danicus,Astragalus danicus,Retz.,208852,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477044-1,,Fabaceae,1,1,wcvp,0,
429,Astragalus exscapus L.,1,207835,Astragalus exscapus,1,species,L.,L.,1,L.,Fabaceae,Astragalus,Astragalus,1,exscapus,exscapus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477382-1,,Y,Accepted,Astragalus exscapus,Astragalus exscapus,L.,207835,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477382-1,,Fabaceae,1,1,wcvp,0,
430,Astragalus exscapus subsp. exscapus,1,183084,Astragalus exscapus subsp. exscapus,1,subspecies,,,NA,,Fabaceae,Astragalus,Astragalus,1,exscapus,exscapus,1,,,NA,subsp.,exscapus,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223595-1,,Y,Accepted,Astragalus exscapus subsp. exscapus,Astragalus exscapus,,183084,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223595-1,,Fabaceae,1,1,wcvp,0,
431,Astragalus frigidus (L.) A. Gray,1,1652578,Astragalus frigidus,1,species,(L.) A. Gray,(L.) A.Gray,1,(L.) A.Gray,Fabaceae,Astragalus,Astragalus,1,frigidus,frigidus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477509-1,,Y,Accepted,Astragalus frigidus,Astragalus frigidus,(L.) A.Gray,1652578,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477509-1,,Fabaceae,1,1,wcvp,0,
432,Astragalus frigidus subsp. frigidus,1,209374,Astragalus frigidus subsp. frigidus,1,subspecies,,,NA,,Fabaceae,Astragalus,Astragalus,1,frigidus,frigidus,1,,,NA,subsp.,frigidus,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000214095,,Y,Synonym,Astragalus frigidus,Astragalus frigidus,A.Gray,208858,species,https://www.worldfloraonline.org/taxon/wfo-0000213559,,Fabaceae,1,1,wfo,0,
433,Astragalus glycyphyllos L.,1,208863,Astragalus glycyphyllos,1,species,L.,L.,1,L.,Fabaceae,Astragalus,Astragalus,1,glycyphyllos,glycyphyllos,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477635-1,,Y,Accepted,Astragalus glycyphyllos,Astragalus glycyphyllos,L.,208863,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477635-1,,Fabaceae,1,1,wcvp,0,
434,Astragalus glycyphyllos subsp. glycyphyllos,1,186898,Astragalus glycyphyllos subsp. glycyphyllos,1,subspecies,,,NA,,Fabaceae,Astragalus,Astragalus,1,glycyphyllos,glycyphyllos,1,,,NA,subsp.,glycyphyllos,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000189760,,Y,Synonym,Astragalus glycyphyllos,Astragalus glycyphyllos,L.,208863,species,https://www.worldfloraonline.org/taxon/wfo-0000213564,,Fabaceae,1,1,wfo,0,
435,Astragalus penduliflorus Lam.,1,161865,Astragalus penduliflorus,1,species,Lam.,Lam.,1,Lam.,Fabaceae,Astragalus,Astragalus,1,penduliflorus,penduliflorus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:479157-1,,Y,Accepted,Astragalus penduliflorus,Astragalus penduliflorus,Lam.,161865,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:479157-1,,Fabaceae,1,1,wcvp,0,
436,Astrantia bavarica F.W. Schultz,1,548179,Astrantia bavarica,1,species,F.W. Schultz,F.W.Schultz,1,F.W.Schultz,Apiaceae,Astrantia,Astrantia,1,bavarica,bavarica,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:838311-1,,Y,Accepted,Astrantia bavarica,Astrantia bavarica,F.W.Schultz,548179,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:838311-1,,Apiaceae,1,1,wcvp,0,
437,Astrantia major L.,1,548209,Astrantia major,1,species,L.,L.,1,L.,Apiaceae,Astrantia,Astrantia,1,major,major,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:838340-1,,Y,Accepted,Astrantia major,Astrantia major,L.,548209,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:838340-1,,Apiaceae,1,1,wcvp,0,
438,Astrantia major subsp. involucrata (W.D.J. Koch) Ces.,1,548215,Astrantia major subsp. involucrata,1,subspecies,(W.D.J. Koch) Ces.,(W.D.J.Koch) Ces.,1,(W.D.J.Koch) Ces.,Apiaceae,Astrantia,Astrantia,1,major,major,1,,,NA,subsp.,involucrata,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77308416-1,,Y,Synonym,Astrantia major subsp. major,Astrantia major,,1784893,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77228594-1,,Apiaceae,1,1,wcvp,0,
439,Astrantia major subsp. major,1,1784893,Astrantia major subsp. major,1,subspecies,,,NA,,Apiaceae,Astrantia,Astrantia,1,major,major,1,,,NA,subsp.,major,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77228594-1,,Y,Accepted,Astrantia major subsp. major,Astrantia major,,1784893,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77228594-1,,Apiaceae,1,1,wcvp,0,
440,Athamanta cretensis L.,1,548831,Athamanta cretensis,1,species,L.,L.,1,L.,Apiaceae,Athamanta,Athamanta,1,cretensis,cretensis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:838414-1,,Y,Accepted,Athamanta cretensis,Athamanta cretensis,L.,548831,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:838414-1,,Apiaceae,1,1,wcvp,0,
441,Athyrium distentifolium Opiz,0.89696,1094945,Athyrium distentifolium,1,species,Opiz,Tausch ex Opiz,0.4848,Tausch ex Opiz,Aspleniaceae,Athyrium,Athyrium,1,distentifolium,distentifolium,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30045965-2,,Y,Accepted,Athyrium distentifolium,Athyrium distentifolium,Tausch ex Opiz,1094945,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30045965-2,,Aspleniaceae,1,1,wcvp,0,
442,Athyrium filix-femina (L.) Roth,1,1092702,Athyrium filix-femina,1,species,(L.) Roth,(L.) Roth,1,(L.) Roth,Aspleniaceae,Athyrium,Athyrium,1,filix-femina,filix-femina,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30055316-2,,Y,Accepted,Athyrium filix-femina,Athyrium filix-femina,(L.) Roth,1092702,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30055316-2,,Aspleniaceae,1,1,wcvp,0,
443,Atocion armeria (L.) Raf.,1,548991,Atocion armeria,1,species,(L.) Raf.,(L.) Raf.,1,(L.) Raf.,Caryophyllaceae,Atocion,Atocion,1,armeria,armeria,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77093328-1,,Y,Accepted,Atocion armeria,Atocion armeria,(L.) Raf.,548991,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77093328-1,,Caryophyllaceae,1,1,wcvp,0,
444,Atocion rupestre (L.) Oxelman,1,548997,Atocion rupestre,1,species,(L.) Oxelman,(L.) Oxelman,1,(L.) Oxelman,Caryophyllaceae,Atocion,Atocion,1,rupestre,rupestre,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1021130-1,,Y,Accepted,Atocion rupestre,Atocion rupestre,(L.) Oxelman,548997,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1021130-1,,Caryophyllaceae,1,1,wcvp,0,
445,Atriplex laciniata L.,1,549557,Atriplex laciniata,1,species,L.,L.,1,L.,Amaranthaceae,Atriplex,Atriplex,1,laciniata,laciniata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:163905-1,,Y,Accepted,Atriplex laciniata,Atriplex laciniata,L.,549557,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:163905-1,,Amaranthaceae,1,1,wcvp,0,
446,Atriplex littoralis L.,1,549611,Atriplex littoralis,1,species,L.,L.,1,L.,Amaranthaceae,Atriplex,Atriplex,1,littoralis,littoralis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:308388-2,,Y,Accepted,Atriplex littoralis,Atriplex littoralis,L.,549611,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:308388-2,,Amaranthaceae,1,1,wcvp,0,
447,Atriplex micrantha Ledeb.,1,549650,Atriplex micrantha,1,species,Ledeb.,Ledeb.,1,Ledeb.,Amaranthaceae,Atriplex,Atriplex,1,micrantha,micrantha,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60448164-2,,Y,Accepted,Atriplex micrantha,Atriplex micrantha,Ledeb.,549650,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60448164-2,,Amaranthaceae,1,1,wcvp,0,
448,Atriplex northusana Wein,0.97233884780175,549712,Atriplex northusanum,0.96542355975219,species,Wein,Wein,1,Wein,Amaranthaceae,Atriplex,Atriplex,1,northusana,northusanum,0.81818181818182,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164003-1,,,Accepted,Atriplex x northusanum,Atriplex x northusanum,Wein,549712,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164003-1,,Amaranthaceae,1,1,wcvp,0,
449,Atriplex oblongifolia Waldst. & Kit.,1,549734,Atriplex oblongifolia,1,species,Waldst. & Kit.,Waldst. & Kit.,1,Waldst. & Kit.,Amaranthaceae,Atriplex,Atriplex,1,oblongifolia,oblongifolia,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164012-1,,Y,Accepted,Atriplex oblongifolia,Atriplex oblongifolia,Waldst. & Kit.,549734,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164012-1,,Amaranthaceae,1,1,wcvp,0,
450,Atriplex patula L.,1,549793,Atriplex patula,1,species,L.,L.,1,L.,Amaranthaceae,Atriplex,Atriplex,1,patula,patula,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:26419-2,,Y,Accepted,Atriplex patula,Atriplex patula,L.,549793,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:26419-2,,Amaranthaceae,1,1,wcvp,0,
451,Atriplex pedunculata L.,1,549820,Atriplex pedunculata,1,species,L.,L.,1,L.,Amaranthaceae,Atriplex,Atriplex,1,pedunculata,pedunculata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164046-1,,Y,Accepted,Atriplex pedunculata,Atriplex pedunculata,L.,549820,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164046-1,,Amaranthaceae,1,1,wcvp,0,
452,Atriplex portulacoides L.,1,549852,Atriplex portulacoides,1,species,L.,L.,1,L.,Amaranthaceae,Atriplex,Atriplex,1,portulacoides,portulacoides,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164072-1,,Y,Accepted,Atriplex portulacoides,Atriplex portulacoides,L.,549852,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164072-1,,Amaranthaceae,1,1,wcvp,0,
453,Atriplex prostrata agg.,0.9,549862,Atriplex prostrata,1,species,,,NA,Boucher ex DC.,Amaranthaceae,Atriplex,Atriplex,1,prostrata,prostrata,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60448217-2,,Y,Accepted,Atriplex prostrata,Atriplex prostrata,Boucher ex DC.,549862,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60448217-2,,Amaranthaceae,1,1,wcvp,0,
454,Atriplex calotheca (Rafn) Fr.,1,549247,Atriplex calotheca,1,species,(Rafn) Fr.,(Rafn) Fr.,1,(Rafn) Fr.,Amaranthaceae,Atriplex,Atriplex,1,calotheca,calotheca,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:163693-1,,Y,Synonym,Atriplex prostrata subsp. calotheca,Atriplex prostrata,(Rafn) M.A.Gust.,549866,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:876076-1,,Amaranthaceae,1,1,wcvp,0,
455,Atriplex glabriuscula Edmondston,1,549437,Atriplex glabriuscula,1,species,Edmondston,Edmondston,1,Edmondston,Amaranthaceae,Atriplex,Atriplex,1,glabriuscula,glabriuscula,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:26334-2,,Y,Accepted,Atriplex glabriuscula,Atriplex glabriuscula,Edmondston,549437,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:26334-2,,Amaranthaceae,1,1,wcvp,0,
456,Atriplex longipes Drejer,1,549621,Atriplex longipes,1,species,Drejer,Drejer,1,Drejer,Amaranthaceae,Atriplex,Atriplex,1,longipes,longipes,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:163935-1,,Y,Accepted,Atriplex longipes,Atriplex longipes,Drejer,549621,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:163935-1,,Amaranthaceae,1,1,wcvp,0,
457,Atriplex praecox Hulph.,0.9369,549855,Atriplex praecox,1,species,Hulph.,Hülph.,0.6845,Hülph.,Amaranthaceae,Atriplex,Atriplex,1,praecox,praecox,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164074-1,,Y,Synonym,Atriplex nudicaulis,Atriplex nudicaulis,Boguslaw,549715,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164006-1,,Amaranthaceae,1,1,wcvp,0,
458,Atriplex prostrata DC.,0.88154,549862,Atriplex prostrata,1,species,DC.,Boucher ex DC.,0.4077,Boucher ex DC.,Amaranthaceae,Atriplex,Atriplex,1,prostrata,prostrata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60448217-2,,Y,Accepted,Atriplex prostrata,Atriplex prostrata,Boucher ex DC.,549862,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60448217-2,,Amaranthaceae,1,1,wcvp,0,
